SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,category
60842,28,1.0,9.0,2170,1,Basic
95875,70,1.0,8.0,455,1,Luxury
44803,64,0.0,9.0,3098,5,Basic
40633,34,1.0,6.0,7459,3,Luxury
98131,58,0.0,2.0,6208,1,Basic
7101,73,0.0,10.0,6768,5,Basic
54469,53,0.0,5.0,1626,3,Basic
67580,11,1.0,10.0,1474,3,Basic
69893,70,0.0,3.0,1882,9,Basic
31704,62,1.0,1.0,5869,4,Basic
40557,64,1.0,9.0,6685,4,Basic
75293,31,0.0,3.0,6950,6,Basic
87596,67,0.0,2.0,1645,1,Basic
77252,86,1.0,5.0,1552,10,Basic
45963,28,0.0,8.0,3163,0,Basic
36048,57,0.0,2.0,9902,1,Basic
16058,46,0.0,2.0,597,7,Basic
50678,76,0.0,1.0,8856,8,Basic
34835,98,0.0,8.0,9405,4,Basic
80249,52,1.0,3.0,4336,1,Basic
93670,99,1.0,10.0,340,5,Basic
73734,37,0.0,9.0,6587,7,Basic
5058,64,1.0,7.0,6356,10,Basic
24957,3,1.0,7.0,3309,8,Basic
7764,45,0.0,1.0,2621,4,Basic
93664,34,1.0,3.0,6042,4,Basic
53104,91,1.0,2.0,7198,9,Basic
57990,26,1.0,7.0,8002,0,Basic
84308,40,0.0,5.0,206,0,Basic
48559,58,0.0,6.0,4363,9,Basic
59971,45,0.0,5.0,9751,4,Basic
45524,90,1.0,5.0,8585,9,Basic
45524,90,1.0,5.0,8585,9,Basic
45524,64,1.0,6.0,3982,2,Basic
45524,64,1.0,6.0,3982,2,Basic
18844,88,0.0,7.0,7871,4,Basic
61141,97,0.0,4.0,3713,5,Basic
21261,50,1.0,9.0,4990,3,Luxury
95602,86,0.0,4.0,7928,6,Basic
8708,96,1.0,4.0,4204,9,Basic
91342,52,0.0,8.0,4072,3,Basic
7789,28,1.0,7.0,1004,7,Basic
56726,12,1.0,8.0,2609,8,Basic
40784,49,0.0,3.0,9581,9,Basic
9448,58,1.0,4.0,3320,8,Basic
6570,80,1.0,5.0,7031,6,Luxury
23213,89,0.0,8.0,3732,6,Basic
26444,43,1.0,10.0,6541,9,Basic
23320,96,0.0,6.0,90,6,Basic
92782,26,1.0,10.0,2000,5,Luxury
86163,4,0.0,9.0,8276,0,Basic
10128,44,1.0,3.0,9622,3,Luxury
9861,87,0.0,6.0,7211,1,Basic
70435,46,0.0,10.0,1776,8,Basic
67843,60,0.0,4.0,9284,0,Basic
2871,83,1.0,4.0,733,9,Basic
9008,42,1.0,6.0,8978,4,Basic
40037,5,0.0,6.0,9128,9,Basic
11260,75,0.0,9.0,4289,6,Basic
41212,31,0.0,5.0,7409,0,Basic
91743,28,0.0,5.0,2238,2,Basic
45738,30,1.0,10.0,5641,8,Basic
636,47,0.0,3.0,2053,8,Basic
11646,40,0.0,10.0,5191,2,Basic
5620,94,0.0,4.0,8570,10,Basic
19373,99,1.0,4.0,2438,3,Basic
32794,97,0.0,3.0,8511,2,Basic
28373,73,0.0,2.0,8121,6,Basic
89823,82,1.0,7.0,4287,10,Basic
64533,32,0.0,7.0,9485,8,Basic
17515,12,0.0,8.0,1371,0,Basic
24040,90,0.0,8.0,6578,10,Basic
48289,68,1.0,7.0,4008,0,Basic
20401,88,1.0,8.0,3330,1,Basic
6009,55,0.0,7.0,1084,9,Basic
65886,71,1.0,8.0,9089,4,Basic
79096,79,1.0,7.0,5657,8,Luxury
95098,30,0.0,9.0,1344,2,Basic
54336,38,1.0,9.0,3632,7,Luxury
85300,98,1.0,9.0,6687,3,Basic
40906,58,0.0,9.0,4328,9,Basic
82585,80,0.0,1.0,7812,0,Basic
73021,10,1.0,2.0,7767,4,Basic
57044,25,0.0,6.0,2443,4,Basic
57044,25,0.0,6.0,2443,4,Basic
57044,87,0.0,5.0,4984,10,Basic
57044,87,0.0,5.0,4984,10,Basic
78882,100,1.0,8.0,5019,6,Basic
56013,46,1.0,6.0,6739,8,Luxury
60863,52,0.0,5.0,9663,4,Basic
83520,39,0.0,10.0,8127,2,Basic
71848,86,0.0,2.0,5290,2,Basic
69067,37,1.0,7.0,2341,4,Basic
79653,4,0.0,1.0,989,7,Basic
16977,46,1.0,6.0,4081,6,Basic
13594,8,0.0,1.0,4420,9,Basic
4711,98,0.0,5.0,6629,0,Basic
89124,33,0.0,3.0,274,10,Basic
62599,8,0.0,10.0,2077,0,Basic
74572,74,1.0,9.0,8373,4,Basic
56197,81,0.0,2.0,3488,1,Basic
66687,95,1.0,10.0,5983,4,Basic
47519,8,1.0,10.0,5881,9,Luxury
21581,26,0.0,6.0,6450,0,Basic
16956,25,0.0,6.0,3480,7,Basic
56148,84,0.0,4.0,3388,8,Basic
85429,20,0.0,8.0,330,3,Basic
84058,64,0.0,7.0,6626,2,Basic
18604,63,0.0,10.0,7979,4,Basic
90179,27,0.0,7.0,3873,9,Basic
60135,62,1.0,1.0,3658,5,Luxury
45506,87,0.0,1.0,4245,9,Basic
95730,43,1.0,8.0,1868,9,Basic
51121,83,1.0,8.0,8858,9,Luxury
9629,14,1.0,3.0,3082,8,Basic
39239,29,0.0,2.0,643,10,Basic
58917,83,1.0,1.0,9582,0,Basic
46921,77,1.0,6.0,5074,10,Luxury
65555,94,1.0,5.0,3287,0,Basic
2355,94,0.0,9.0,9771,1,Basic
21851,93,0.0,3.0,8377,2,Basic
19677,43,1.0,8.0,3919,8,Basic
39661,59,0.0,9.0,6989,3,Basic
20967,33,1.0,9.0,2135,4,Basic
9057,34,0.0,8.0,9325,8,Basic
46301,51,1.0,2.0,3841,9,Basic
92238,44,1.0,1.0,8131,1,Basic
41880,55,0.0,5.0,4688,2,Basic
44459,50,1.0,5.0,9955,7,Basic
10821,73,0.0,2.0,6153,8,Basic
24560,68,0.0,8.0,2701,6,Basic
864,17,1.0,2.0,9941,9,Basic
23212,2,1.0,2.0,2040,8,Basic
31459,86,1.0,9.0,2201,0,Basic
80206,28,0.0,4.0,6153,10,Basic
48926,54,1.0,3.0,1472,3,Basic
9109,76,1.0,9.0,7919,8,Basic
48403,62,0.0,9.0,9954,10,Basic
12011,74,1.0,10.0,5131,1,Luxury
6470,57,1.0,8.0,8794,6,Luxury
55872,56,0.0,10.0,9861,8,Basic
37213,79,0.0,9.0,8253,2,Basic
55851,3,1.0,3.0,660,9,Luxury
48395,65,0.0,6.0,1440,4,Basic
27946,86,1.0,3.0,9240,9,Basic
12066,49,0.0,7.0,4275,8,Basic
59109,45,0.0,5.0,5507,0,Basic
57801,64,1.0,6.0,1537,0,Basic
1448,85,0.0,7.0,6270,8,Basic
40571,8,0.0,9.0,7710,8,Basic
85030,1,1.0,5.0,476,4,Basic
26690,37,1.0,6.0,8297,4,Basic
77591,36,1.0,7.0,7509,1,Basic
10109,6,0.0,7.0,590,10,Basic
3712,89,1.0,4.0,1872,8,Basic
61485,74,0.0,9.0,6422,7,Basic
39818,4,1.0,5.0,7389,2,Basic
24064,79,1.0,1.0,3969,8,Luxury
76818,13,0.0,9.0,4981,9,Basic
96767,62,0.0,4.0,8145,5,Basic
7184,30,1.0,1.0,4164,7,Basic
63062,60,0.0,8.0,5307,2,Basic
33793,63,1.0,4.0,4010,5,Basic
9223,50,0.0,10.0,7970,9,Basic
1513,95,0.0,9.0,8951,10,Basic
89008,84,1.0,9.0,6566,1,Basic
4803,42,0.0,6.0,8347,9,Basic
64128,36,1.0,10.0,9542,0,Basic
47956,61,0.0,10.0,3972,1,Basic
96915,20,1.0,10.0,8097,7,Basic
98025,98,1.0,1.0,655,4,Basic
95148,52,0.0,10.0,779,10,Basic
93283,87,0.0,7.0,7580,9,Basic
80837,82,1.0,4.0,8853,1,Basic
64869,79,1.0,8.0,6804,4,Basic
44750,96,0.0,5.0,1252,3,Basic
40934,51,0.0,9.0,185,7,Basic
32951,20,1.0,1.0,8965,0,Basic
99552,28,1.0,1.0,1127,6,Luxury
62093,12,0.0,2.0,7699,2,Basic
72445,92,1.0,1.0,3261,0,Basic
65494,74,1.0,4.0,4672,0,Basic
11084,97,0.0,7.0,9633,2,Basic
81974,86,1.0,2.0,335,1,Basic
81262,32,1.0,10.0,1876,10,Basic
78453,28,1.0,5.0,8873,7,Luxury
5598,10,0.0,6.0,1570,0,Basic
58852,48,1.0,6.0,7657,2,Basic
32389,73,1.0,2.0,5764,5,Basic
57798,52,0.0,1.0,7750,7,Basic
45947,16,0.0,7.0,4894,5,Basic
74390,42,1.0,1.0,9971,10,Basic
56711,54,0.0,10.0,9701,6,Basic
10048,75,0.0,3.0,4166,1,Basic
68783,15,0.0,10.0,2439,9,Basic
27586,100,0.0,5.0,6567,8,Basic
74190,42,1.0,3.0,4927,1,Basic
77724,78,0.0,2.0,6918,10,Basic
78851,24,0.0,9.0,1703,4,Basic
88521,38,1.0,1.0,6632,1,Basic
72527,14,1.0,6.0,9541,7,Luxury
10987,48,1.0,8.0,4559,0,Luxury
81531,57,0.0,1.0,9969,2,Basic
67870,60,1.0,3.0,9990,4,Luxury
68738,8,0.0,4.0,3502,4,Basic
48452,5,1.0,1.0,1905,10,Basic
51040,60,0.0,4.0,1439,6,Basic
71549,58,1.0,9.0,1075,9,Basic
60828,73,0.0,5.0,3870,6,Basic
26861,69,0.0,9.0,7748,2,Basic
43278,23,1.0,9.0,7900,8,Luxury
41494,32,0.0,4.0,8833,4,Basic
27881,8,0.0,8.0,434,3,Basic
8114,86,0.0,8.0,8257,3,Basic
92373,79,0.0,8.0,2939,5,Basic
95337,63,1.0,7.0,2692,6,Basic
5246,49,1.0,8.0,4370,6,Basic
52337,42,1.0,2.0,9520,7,Basic
14894,65,0.0,6.0,9098,0,Basic
87840,77,0.0,9.0,4830,2,Basic
47765,15,0.0,5.0,5280,10,Basic
99510,58,0.0,2.0,2390,7,Basic
21364,73,1.0,1.0,6597,3,Luxury
58774,62,0.0,3.0,2486,4,Basic
80922,7,1.0,8.0,7940,1,Basic
62302,41,0.0,2.0,9157,4,Basic
98032,81,1.0,5.0,4546,10,Basic
42363,31,0.0,2.0,1581,2,Basic
21536,48,1.0,10.0,3477,5,Basic
86732,35,0.0,1.0,262,10,Basic
49305,80,0.0,1.0,3793,4,Basic
48820,57,1.0,4.0,5536,1,Luxury
23407,51,0.0,9.0,9552,1,Basic
14611,94,0.0,3.0,2658,3,Basic
17368,92,1.0,8.0,8875,9,Basic
77927,11,0.0,8.0,3303,9,Basic
71436,8,1.0,8.0,8038,3,Basic
82643,84,0.0,2.0,3740,5,Basic
65273,91,0.0,9.0,6156,8,Basic
58871,78,0.0,3.0,6584,8,Basic
93506,86,1.0,5.0,6615,1,Basic
81600,46,1.0,2.0,591,2,Basic
12716,25,1.0,4.0,583,8,Basic
46422,24,1.0,9.0,3137,7,Basic
18106,34,0.0,9.0,8839,9,Basic
22390,85,0.0,3.0,2202,1,Basic
64982,47,1.0,6.0,1875,9,Basic
6824,44,1.0,7.0,5044,5,Luxury
69942,67,0.0,6.0,5226,9,Basic
28247,72,0.0,8.0,9261,5,Basic
83564,20,1.0,5.0,9908,2,Luxury
86720,7,1.0,2.0,6521,0,Basic
78993,50,1.0,8.0,6177,2,Basic
19537,61,0.0,2.0,275,5,Basic
81330,81,0.0,1.0,8696,5,Basic
55115,87,1.0,6.0,8257,1,Basic
83615,21,1.0,6.0,4165,4,Basic
24176,76,0.0,3.0,1169,4,Basic
87186,13,0.0,2.0,1871,1,Basic
76718,1,1.0,7.0,515,10,Basic
34686,70,1.0,5.0,4368,1,Basic
1372,85,1.0,9.0,1810,2,Basic
85391,4,1.0,2.0,5070,6,Luxury
88190,11,1.0,1.0,3454,6,Basic
29465,89,0.0,9.0,2890,4,Basic
36475,64,0.0,7.0,3503,6,Basic
14807,30,1.0,7.0,7417,0,Basic
13176,82,1.0,4.0,1827,3,Luxury
13176,82,1.0,4.0,1827,3,Luxury
13176,45,1.0,2.0,9969,10,Luxury
13176,45,1.0,2.0,9969,10,Luxury
33747,44,0.0,4.0,3180,9,Basic
72586,63,0.0,9.0,8280,7,Basic
6040,45,1.0,9.0,3177,6,Basic
17791,36,0.0,7.0,9947,7,Basic
37542,93,1.0,9.0,992,7,Basic
4991,77,1.0,7.0,1158,10,Basic
35375,18,1.0,9.0,4366,8,Basic
68760,86,0.0,5.0,9786,7,Basic
43667,43,1.0,4.0,6224,3,Basic
28472,63,0.0,2.0,3264,2,Basic
45916,93,1.0,5.0,5252,8,Basic
39110,18,0.0,2.0,1501,2,Basic
88828,41,0.0,10.0,270,0,Basic
37875,69,0.0,3.0,5929,1,Basic
33709,31,1.0,5.0,4990,5,Basic
4574,33,1.0,4.0,3909,6,Luxury
38713,80,1.0,4.0,1190,7,Luxury
48796,18,0.0,7.0,4910,5,Basic
98350,34,1.0,5.0,1770,10,Basic
5675,18,1.0,9.0,7864,9,Basic
13079,78,0.0,5.0,319,1,Basic
80282,22,1.0,2.0,9713,0,Basic
27842,72,1.0,9.0,9958,2,Luxury
94351,99,1.0,1.0,9952,0,Basic
12903,19,1.0,2.0,7347,4,Basic
85474,25,1.0,7.0,2624,6,Basic
48033,41,1.0,6.0,7266,9,Basic
13344,21,0.0,1.0,8890,4,Basic
86663,61,0.0,2.0,2673,0,Basic
22387,3,1.0,6.0,6297,9,Basic
44247,62,0.0,2.0,7844,4,Basic
35226,80,1.0,2.0,7781,8,Basic
70293,99,0.0,1.0,175,8,Basic
94396,45,0.0,4.0,7940,9,Basic
14948,45,0.0,4.0,7119,9,Basic
82610,82,1.0,7.0,2911,0,Basic
89173,61,0.0,5.0,7359,10,Basic
48805,64,0.0,8.0,5272,9,Basic
50077,66,0.0,10.0,514,7,Basic
32616,60,0.0,1.0,3692,6,Basic
2750,72,1.0,1.0,1742,1,Luxury
27532,75,1.0,10.0,7159,9,Luxury
44924,95,0.0,4.0,1613,0,Basic
23378,13,1.0,2.0,9662,2,Basic
64441,22,1.0,10.0,1368,2,Basic
74760,36,1.0,8.0,8641,3,Luxury
70794,39,0.0,10.0,1534,8,Basic
44528,50,1.0,5.0,8417,3,Basic
58628,97,1.0,1.0,5162,0,Basic
45692,12,0.0,10.0,9956,2,Basic
67417,68,0.0,2.0,2071,8,Basic
68731,83,1.0,3.0,3574,6,Luxury
81573,1,1.0,6.0,5478,6,Basic
15859,70,0.0,3.0,1653,2,Basic
34071,52,1.0,1.0,8063,7,Basic
82131,3,1.0,7.0,4359,5,Luxury
2695,30,1.0,6.0,2990,8,Basic
51891,91,0.0,10.0,491,4,Basic
31785,14,1.0,2.0,210,4,Luxury
81147,38,0.0,3.0,1721,9,Basic
13024,96,1.0,10.0,4994,5,Basic
35160,8,1.0,4.0,1849,10,Luxury
56284,58,1.0,10.0,8390,6,Basic
1095,33,0.0,1.0,4561,5,Basic
60250,79,1.0,1.0,899,2,Basic
49114,13,1.0,5.0,1882,3,Basic
66289,69,1.0,5.0,2695,2,Luxury
62940,35,0.0,6.0,5532,0,Basic
90220,93,0.0,10.0,2673,5,Basic
13984,6,0.0,10.0,9837,1,Basic
27961,60,0.0,6.0,9576,1,Basic
90626,81,0.0,10.0,7829,5,Basic
59735,27,0.0,6.0,5441,0,Basic
75841,89,0.0,10.0,2552,1,Basic
15417,55,0.0,8.0,2186,10,Basic
41381,16,0.0,6.0,2180,4,Basic
45301,37,1.0,5.0,997,8,Basic
8305,57,0.0,9.0,1343,9,Basic
39032,21,0.0,2.0,7403,4,Basic
36223,20,0.0,6.0,6653,1,Basic
6127,7,1.0,2.0,3652,0,Basic
18485,38,1.0,2.0,1251,9,Basic
71296,96,0.0,1.0,5706,3,Basic
33296,74,1.0,7.0,4556,9,Basic
63259,29,0.0,4.0,5071,2,Basic
28584,95,1.0,2.0,7964,1,Basic
88258,70,1.0,2.0,1497,9,Basic
83639,3,1.0,10.0,1853,1,Basic
51721,54,0.0,4.0,7074,7,Basic
90253,19,0.0,5.0,3068,5,Basic
26659,49,0.0,9.0,6036,6,Basic
99985,20,0.0,5.0,6669,1,Basic
61235,83,0.0,3.0,6104,5,Basic
31451,1,1.0,3.0,4302,2,Basic
14366,15,1.0,9.0,6777,9,Luxury
96237,80,1.0,4.0,3433,10,Luxury
51391,73,0.0,3.0,124,3,Basic
61448,69,0.0,4.0,7715,5,Basic
16789,53,0.0,5.0,4846,9,Basic
67527,38,1.0,7.0,7701,7,Basic
86472,67,0.0,9.0,5416,8,Basic
45521,19,1.0,3.0,1219,7,Basic
23782,31,1.0,8.0,7986,10,Luxury
36704,74,1.0,1.0,6314,0,Basic
59718,72,1.0,5.0,9575,7,Luxury
88548,96,1.0,1.0,3891,5,Basic
91270,52,1.0,2.0,4020,6,Luxury
71414,69,0.0,2.0,2024,1,Basic
65653,74,1.0,1.0,1149,4,Basic
62770,46,0.0,7.0,6505,2,Basic
88346,63,0.0,9.0,2799,8,Basic
48817,58,1.0,8.0,2079,8,Luxury
59213,78,1.0,9.0,4708,2,Basic
65160,67,0.0,9.0,9255,10,Basic
86045,10,0.0,7.0,5664,2,Basic
6820,99,1.0,1.0,7146,8,Luxury
33704,55,0.0,5.0,8929,0,Basic
10460,57,1.0,6.0,1754,4,Basic
92256,32,0.0,1.0,570,1,Basic
85490,65,0.0,7.0,6125,5,Basic
74012,48,1.0,7.0,6591,1,Basic
53155,20,1.0,2.0,5238,7,Basic
41573,78,1.0,8.0,5579,7,Basic
46413,38,1.0,4.0,9465,10,Luxury
99932,16,0.0,8.0,2896,7,Basic
47715,16,0.0,6.0,8856,9,Basic
41565,73,0.0,3.0,8494,4,Basic
98213,89,1.0,4.0,2769,1,Basic
79435,25,1.0,7.0,5804,7,Basic
9517,74,0.0,5.0,4629,8,Basic
5329,40,0.0,9.0,9104,6,Basic
79988,36,1.0,9.0,3173,9,Basic
34800,11,1.0,7.0,4024,0,Luxury
40505,50,1.0,4.0,7336,10,Basic
22034,71,0.0,3.0,2049,1,Basic
15610,83,0.0,6.0,4331,2,Basic
10175,4,0.0,3.0,6316,8,Basic
51528,47,0.0,2.0,2787,4,Basic
76014,51,1.0,3.0,2728,5,Basic
3048,44,1.0,3.0,1348,7,Basic
9035,72,1.0,8.0,1094,2,Basic
43501,85,1.0,9.0,9552,9,Basic
14865,48,1.0,9.0,1597,1,Basic
74409,45,1.0,5.0,122,5,Luxury
97863,31,1.0,8.0,2659,4,Basic
68115,38,0.0,7.0,5832,7,Basic
51107,84,1.0,8.0,346,5,Basic
55804,97,0.0,9.0,9003,1,Basic
49431,28,0.0,9.0,3266,10,Basic
42385,17,0.0,6.0,912,10,Basic
36569,25,0.0,10.0,899,10,Basic
82006,16,1.0,6.0,2136,4,Basic
31241,22,1.0,2.0,3567,9,Luxury
65531,36,1.0,10.0,5786,8,Luxury
87886,81,0.0,9.0,6873,9,Basic
21792,24,1.0,2.0,1937,9,Basic
20175,19,1.0,10.0,5392,2,Basic
72871,100,1.0,6.0,4499,9,Luxury
47582,51,1.0,5.0,5075,4,Basic
63961,97,1.0,10.0,9089,2,Basic
40816,27,0.0,9.0,1194,9,Basic
27899,86,1.0,2.0,3489,1,Luxury
74571,36,1.0,7.0,9615,10,Basic
71469,53,1.0,5.0,565,8,Basic
94313,58,0.0,3.0,6023,6,Basic
34511,7,0.0,8.0,3057,3,Basic
56999,42,1.0,5.0,4807,6,Basic
23450,83,1.0,2.0,6229,6,Basic
43001,6,1.0,3.0,7899,1,Basic
48825,41,0.0,4.0,7315,9,Basic
15728,60,1.0,1.0,8103,9,Basic
4840,29,0.0,3.0,1350,6,Basic
79603,83,0.0,1.0,8583,9,Basic
26328,12,1.0,5.0,9630,10,Luxury
93656,45,0.0,7.0,1333,6,Basic
16771,48,1.0,7.0,5062,8,Basic
35285,97,1.0,3.0,5613,7,Basic
50747,71,0.0,5.0,8379,5,Basic
28452,50,0.0,8.0,898,9,Basic
97763,85,0.0,4.0,8287,0,Basic
75461,16,1.0,3.0,759,8,Luxury
50931,1,1.0,6.0,6326,9,Basic
83028,65,1.0,2.0,3595,9,Basic
86084,97,0.0,6.0,8734,1,Basic
99506,14,1.0,1.0,8501,2,Basic
87669,27,1.0,4.0,5867,10,Basic
16971,74,0.0,3.0,5241,4,Basic
16856,66,0.0,9.0,8793,2,Basic
92853,77,0.0,5.0,1459,10,Basic
58332,57,1.0,9.0,5217,5,Basic
46219,88,1.0,9.0,4445,7,Basic
4780,10,1.0,9.0,5196,10,Basic
75095,10,1.0,5.0,4416,9,Luxury
19796,4,1.0,2.0,9986,6,Basic
41867,61,1.0,7.0,6760,3,Basic
46187,54,0.0,7.0,1081,1,Basic
7631,76,0.0,4.0,8984,7,Basic
50384,30,0.0,7.0,6517,5,Basic
2041,16,0.0,5.0,7186,7,Basic
79401,99,0.0,5.0,2262,7,Basic
79380,51,0.0,9.0,6886,3,Basic
77337,32,0.0,4.0,6902,2,Basic
30551,80,0.0,10.0,4958,0,Basic
9758,28,0.0,9.0,1832,8,Basic
71370,18,0.0,10.0,3703,1,Basic
42167,67,0.0,6.0,467,4,Basic
68826,58,0.0,2.0,1192,2,Basic
9529,71,0.0,4.0,5719,1,Basic
40869,27,0.0,6.0,2267,5,Basic
58938,83,1.0,4.0,1146,9,Basic
58528,1,0.0,1.0,372,9,Basic
18491,48,1.0,5.0,3233,8,Basic
28739,24,0.0,10.0,2536,7,Basic
8242,33,1.0,8.0,3466,7,Luxury
72120,20,1.0,3.0,5831,6,Basic
70274,93,1.0,10.0,8006,2,Luxury
34477,75,1.0,8.0,7824,6,Basic
78088,53,0.0,4.0,20,7,Basic
46899,54,1.0,4.0,1456,10,Basic
34428,92,1.0,5.0,4606,9,Basic
28168,11,1.0,1.0,6045,2,Basic
61839,66,1.0,9.0,5346,2,Basic
31657,58,0.0,9.0,9209,6,Basic
43717,57,0.0,7.0,9700,2,Basic
54715,74,0.0,4.0,4317,7,Basic
23623,26,1.0,9.0,4158,4,Basic
23759,33,0.0,5.0,2704,3,Basic
25275,61,1.0,4.0,9423,9,Basic
13323,46,1.0,2.0,5068,8,Basic
87763,36,0.0,3.0,300,8,Basic
2905,24,1.0,5.0,8775,10,Luxury
8403,22,0.0,3.0,8326,5,Basic
79594,85,0.0,2.0,8798,5,Basic
19773,15,0.0,2.0,1373,1,Basic
41110,25,0.0,7.0,6949,7,Basic
55660,9,1.0,5.0,5590,1,Luxury
22907,26,0.0,5.0,445,0,Basic
58679,60,1.0,5.0,6354,4,Basic
55023,18,1.0,9.0,5951,0,Luxury
51124,81,0.0,5.0,6759,1,Basic
97422,48,0.0,8.0,7888,8,Basic
66057,33,0.0,3.0,9763,7,Basic
81319,64,0.0,9.0,8919,6,Basic
12492,46,1.0,1.0,4684,3,Luxury
86634,95,0.0,8.0,6899,2,Basic
23073,84,0.0,4.0,7531,4,Basic
99171,91,0.0,2.0,8053,1,Basic
81458,1,1.0,6.0,856,5,Basic
92661,45,1.0,6.0,9890,8,Luxury
43026,31,0.0,7.0,9371,10,Basic
20259,31,0.0,4.0,3253,6,Basic
60589,4,1.0,7.0,949,8,Basic
27328,53,1.0,5.0,8131,8,Basic
88399,91,1.0,9.0,9381,2,Basic
90474,46,0.0,5.0,6181,10,Basic
11062,23,0.0,2.0,8335,8,Basic
6639,100,1.0,2.0,5362,5,Basic
98731,25,1.0,7.0,8337,7,Basic
94556,53,1.0,7.0,3766,0,Luxury
25681,2,1.0,7.0,915,8,Basic
76347,73,0.0,6.0,6823,10,Basic
56609,13,1.0,9.0,11,9,Basic
78018,36,1.0,9.0,4414,0,Basic
87873,66,0.0,7.0,9857,5,Basic
69080,43,0.0,6.0,2981,1,Basic
14945,33,1.0,9.0,9351,8,Basic
95312,33,0.0,8.0,7109,10,Basic
15167,21,0.0,6.0,8649,9,Basic
89775,12,1.0,1.0,2117,2,Luxury
44718,63,0.0,2.0,6977,2,Basic
68339,36,0.0,9.0,338,9,Basic
52532,40,0.0,6.0,6847,6,Basic
4882,53,0.0,1.0,3629,3,Basic
78852,57,1.0,3.0,1426,3,Luxury
48214,83,0.0,1.0,5204,2,Basic
90764,56,0.0,9.0,4355,3,Basic
90957,88,0.0,10.0,9299,6,Basic
15348,44,0.0,6.0,8560,6,Basic
75112,87,1.0,3.0,2337,8,Basic
50664,11,1.0,7.0,3373,4,Basic
93176,21,0.0,2.0,5105,8,Basic
14194,68,1.0,7.0,9244,3,Basic
79133,46,1.0,9.0,4890,1,Luxury
25954,38,0.0,1.0,5166,0,Basic
88639,99,1.0,4.0,9348,4,Basic
60513,48,0.0,7.0,6524,3,Basic
7392,45,1.0,6.0,8443,3,Basic
87718,94,1.0,10.0,2755,2,Basic
87111,33,1.0,5.0,7697,9,Basic
37340,97,0.0,8.0,3553,0,Basic
70062,61,1.0,9.0,3192,2,Luxury
18441,89,1.0,2.0,2745,10,Basic
51650,98,0.0,1.0,4073,3,Basic
19686,29,1.0,10.0,5121,5,Basic
3796,15,0.0,1.0,5905,2,Basic
50148,10,0.0,2.0,3543,5,Basic
24628,59,0.0,7.0,2485,9,Basic
38936,6,0.0,8.0,7961,2,Basic
55059,51,0.0,6.0,8951,6,Basic
99372,13,1.0,7.0,2909,6,Basic
59728,88,1.0,7.0,7911,10,Luxury
18795,40,1.0,6.0,7997,6,Basic
9641,83,0.0,3.0,1186,7,Basic
54050,64,0.0,6.0,4534,8,Basic
71195,100,1.0,6.0,8445,5,Basic
38758,47,1.0,10.0,4736,6,Basic
56577,37,0.0,1.0,1214,8,Basic
94122,92,0.0,4.0,4484,5,Basic
65062,68,0.0,9.0,8959,5,Basic
44317,27,0.0,3.0,906,9,Basic
58304,1,0.0,6.0,1022,10,Basic
52169,67,1.0,7.0,2680,4,Luxury
98856,33,1.0,4.0,7691,7,Luxury
85462,52,0.0,1.0,7,7,Basic
51703,56,0.0,4.0,9057,6,Basic
8021,94,1.0,3.0,5030,9,Basic
30415,40,0.0,4.0,8017,1,Basic
82377,72,0.0,8.0,7931,1,Basic
5135,71,0.0,8.0,169,1,Basic
57738,39,0.0,9.0,4350,2,Basic
8108,51,1.0,7.0,4757,8,Basic
75489,51,1.0,8.0,5284,8,Luxury
71332,68,1.0,2.0,6124,9,Basic
34827,92,0.0,5.0,650,1,Basic
97586,74,0.0,10.0,3652,1,Basic
81070,85,1.0,7.0,7401,10,Basic
64963,41,0.0,7.0,5178,10,Basic
23417,33,1.0,4.0,2943,3,Basic
16576,38,0.0,6.0,64,1,Basic
75520,53,1.0,5.0,4759,9,Basic
70420,80,1.0,1.0,996,6,Basic
78694,73,1.0,10.0,9412,1,Luxury
26681,75,1.0,9.0,1381,9,Basic
10902,77,1.0,5.0,1834,8,Basic
84952,13,0.0,10.0,7902,9,Basic
67972,87,1.0,6.0,7723,2,Luxury
44002,58,1.0,6.0,8306,6,Basic
51539,81,0.0,1.0,5810,0,Basic
41702,75,0.0,6.0,8869,1,Basic
87159,14,1.0,2.0,1085,4,Basic
77304,25,1.0,3.0,4531,5,Basic
50168,36,1.0,8.0,6514,10,Basic
96656,84,0.0,2.0,7732,8,Basic
85768,82,1.0,5.0,2979,9,Basic
76707,5,1.0,4.0,7968,5,Luxury
10359,90,1.0,5.0,9123,2,Basic
3160,54,1.0,10.0,8094,8,Basic
83015,83,0.0,10.0,7545,7,Basic
13659,10,0.0,9.0,4586,3,Basic
62751,59,0.0,4.0,1214,7,Basic
63354,68,1.0,5.0,8036,1,Basic
26486,41,0.0,10.0,5506,2,Basic
58029,37,0.0,4.0,2412,7,Basic
18022,14,1.0,1.0,7842,2,Basic
31005,82,0.0,2.0,3418,1,Basic
4794,11,1.0,8.0,1820,2,Basic
90763,96,0.0,9.0,3996,10,Basic
21272,81,0.0,2.0,393,0,Basic
53895,47,0.0,2.0,5698,3,Basic
7113,51,1.0,1.0,6603,7,Luxury
55490,51,1.0,3.0,5249,5,Basic
91623,96,1.0,3.0,6491,8,Basic
