squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom
17685,13,0,1,46,5544,,4,1997,1,4525,5811,153,0,4
36871,80,0,1,71,83409,,4,2005,1,7399,3115,507,1,0
66070,38,1,1,10,28904,,4,1997,0,9697,7179,375,1,5
78004,71,1,1,96,39708,,10,1990,1,4527,2138,329,1,6
11998,61,1,1,53,75319,,9,1996,1,5529,198,979,1,6
27176,60,0,1,26,19848,,7,1993,0,6042,2264,452,1,6
79517,9,1,0,45,75550,,2,2000,1,8360,9493,190,1,5
99367,5,0,1,21,74910,,9,2003,1,9239,4715,856,1,8
94222,26,0,0,75,25384,,8,1990,0,5350,3550,305,0,2
30144,93,1,1,94,75883,,3,2019,1,7886,4098,253,0,4
84688,40,0,0,45,46574,,8,2017,1,5093,944,645,0,8
58623,42,0,1,15,51826,,7,1996,0,3185,9226,755,1,4
97380,94,1,1,7,39343,,5,2006,0,6798,2050,997,1,7
16668,62,1,0,68,14451,,10,2018,1,4303,7846,513,0,5
73212,16,1,0,70,88064,,6,2020,1,3789,6826,984,1,9
18053,51,0,0,5,411,,1,2000,0,174,9186,675,0,7
3205,52,1,0,4,95483,,10,2004,0,9186,4968,580,0,7
62506,72,0,0,54,43453,,5,2003,0,3573,5284,635,1,0
8394,36,1,1,23,96728,,4,2011,1,7546,2949,548,0,0
88637,80,0,0,50,72632,,2,2009,1,755,5076,801,1,6
85275,61,1,0,97,66466,,6,2006,0,7590,1064,484,0,0
24420,46,0,0,27,25095,,6,2001,1,501,1732,293,1,0
52912,87,1,1,15,29874,,2,2001,0,2340,7491,687,1,6
6708,96,1,0,12,17450,,5,1991,1,2487,6458,307,1,7
30514,83,1,0,73,69989,,4,2014,1,7080,8053,538,1,4
87543,85,0,1,10,85635,,6,2017,0,4940,1464,623,1,8
48324,27,1,0,80,34094,,9,2001,0,7317,6159,806,1,0
43247,6,0,0,9,7804,,8,2019,0,9115,6839,269,0,3
48932,96,1,1,4,11534,,3,2015,1,257,7363,349,1,0
926,57,1,0,94,59625,,1,2017,1,5063,6310,716,0,0
61039,89,0,1,89,33654,,8,2020,0,8374,2465,295,0,2
57967,52,1,1,68,20438,,10,1998,0,5172,8075,644,1,10
24313,46,1,0,53,79612,,8,2003,0,1365,1075,437,1,10
65546,74,1,0,21,48157,,8,2011,0,1708,6526,585,0,0
58284,35,1,0,73,21375,,8,2006,1,4127,8457,753,1,0
65417,66,0,0,82,52099,,9,1994,0,5200,4265,891,0,5
67724,64,1,1,32,21319,,1,1991,1,9339,6052,751,0,2
62039,56,0,0,41,42570,,7,2006,0,1876,5443,905,0,4
55369,37,1,0,52,30414,,4,2020,0,4601,6754,336,0,3
27592,14,0,1,24,21238,,5,2019,1,9886,4315,246,0,8
99757,15,1,1,34,27168,,4,1995,1,132,5236,313,1,0
56256,84,1,1,84,50132,,8,2001,1,3473,717,931,1,0
79718,53,0,0,89,92403,,7,1998,1,4743,1691,439,1,8
77913,6,0,0,82,89070,,3,2010,0,6930,9386,561,1,9
11169,97,1,1,97,16604,,9,1990,1,2978,2048,171,0,4
15723,100,0,1,5,58404,,4,2017,0,2554,6862,253,1,3
40806,34,1,1,71,30320,,7,2014,1,6778,779,716,1,7
39348,26,1,1,65,89279,,4,1990,0,6637,9738,139,0,1
17762,59,1,0,40,5346,,10,1999,0,6834,51,457,0,6
16006,64,1,0,81,51164,,7,2014,1,5205,4975,431,0,9
49026,22,0,0,12,6161,,8,2011,0,6192,9430,318,1,8
43905,58,0,1,49,77800,,9,2014,1,1108,8561,191,1,4
45323,16,1,1,60,64002,,7,1999,1,4067,1691,779,0,4
37656,7,0,0,87,83215,,8,2000,0,3590,4798,703,0,2
96151,75,1,1,100,77044,,3,1993,0,481,9967,224,0,0
61788,26,0,0,39,65261,,7,2000,0,1256,3981,341,0,7
4933,77,0,0,3,68463,,5,1995,0,8050,2871,296,1,4
36905,38,0,0,96,69830,,7,2004,0,9950,2629,705,0,10
5589,17,1,1,64,29337,,3,2010,0,2946,2894,547,0,2
83526,38,1,1,84,98333,,10,2002,0,4920,3764,533,1,8
62166,68,1,1,42,23510,,6,2009,1,800,456,911,1,2
82953,36,0,0,94,10967,,1,1992,0,9535,9545,634,1,2
97895,1,0,1,45,50340,,4,2013,0,5932,1618,783,0,2
69265,11,0,1,83,37564,,9,1998,1,6004,4723,803,0,5
85476,36,1,0,44,83386,,7,1992,1,6698,6043,692,1,7
50251,14,1,1,53,46201,,5,1999,1,1647,3810,141,1,8
11484,92,1,0,4,32303,,2,2006,0,4233,6506,682,1,10
17315,4,1,0,80,51611,,2,2001,1,5949,4237,666,1,0
36511,57,1,0,12,58072,,6,1994,1,5545,9658,312,0,3
88307,62,1,1,11,17575,,5,2005,1,9220,6850,613,0,1
27900,1,1,0,96,47836,,3,2005,1,5210,7900,622,1,7
78199,93,0,1,15,19890,,10,2003,0,4837,2752,569,1,4
21912,73,0,0,42,87120,,8,2020,1,8105,249,366,0,7
9374,93,0,1,64,2532,,1,1998,1,3792,3120,490,0,6
89490,98,0,0,47,1906,,4,2003,0,7956,8045,762,0,1
43204,26,0,0,60,66353,,7,2015,1,7185,148,945,0,2
16357,96,1,1,15,67409,,10,1997,0,6899,9041,464,1,9
88997,90,1,0,84,63734,,2,2003,0,6367,5762,404,1,7
36705,38,0,1,23,94515,,2,2010,1,2585,6833,450,1,3
63751,77,1,1,37,46897,,4,1991,0,4432,7487,833,1,5
98419,62,0,0,18,55349,,7,2017,1,2894,7103,731,1,4
21167,27,1,0,66,49280,,4,2013,0,4548,6383,625,0,9
11629,92,1,1,64,29180,,6,2010,0,320,1148,201,0,9
60278,96,0,1,38,27336,,10,2020,1,1956,934,269,1,4
84619,27,1,0,35,11177,,9,2006,1,7529,8056,482,1,8
33779,69,1,1,46,93149,,6,2009,1,6656,1594,881,1,6
85134,65,0,1,94,33732,,10,2018,0,9053,1150,846,0,1
70137,41,0,0,85,87234,,2,1998,1,4538,3321,893,1,10
94839,98,1,0,94,99526,,3,2001,0,408,4915,120,0,6
13735,92,0,1,1,81466,,8,2001,0,3610,898,690,1,9
42940,15,1,0,95,82359,,9,2012,0,880,9484,460,1,9
55144,48,1,1,87,50758,,7,2011,1,2299,543,724,0,8
63505,37,1,0,5,794,,9,1999,0,1791,981,547,1,4
31869,19,1,0,51,54028,,6,2012,0,1412,5277,333,1,1
79857,62,0,0,46,16261,,10,2018,1,4707,1272,469,1,2
21796,25,0,1,8,21907,,3,2009,0,2344,8818,302,1,6
5724,31,1,1,24,54529,,5,2007,1,4580,6318,479,1,9
79837,56,0,1,61,9646,,3,2019,0,6045,4814,939,0,8
68856,98,1,1,57,91700,,6,2019,1,7138,4102,725,1,0
6473,56,0,1,35,81925,,9,1992,0,822,5489,568,1,7
20159,23,1,1,54,38198,,4,2001,0,6989,1853,283,1,9
76995,87,0,1,50,36733,,2,2007,1,7098,5945,688,1,5
51461,45,1,1,28,7520,,4,2017,0,1861,1316,198,1,10
57104,9,1,1,49,98123,,2,2017,0,1420,9330,640,1,9
64834,64,1,0,17,15351,,7,2013,0,3719,5893,546,1,7
60162,93,1,0,9,69653,,9,2014,1,874,2635,101,1,9
88942,46,1,0,68,10789,,3,1993,0,2778,9520,183,0,2
35551,82,1,1,4,93906,,5,1999,0,1082,9949,510,1,9
63076,8,1,1,54,43957,,6,2019,1,8663,9637,670,1,5
69073,4,0,1,7,79740,,1,2011,1,7827,3534,830,0,3
62979,58,1,0,85,85267,,7,1996,0,4145,9449,905,1,1
97328,43,0,1,83,21032,,4,1990,1,8767,5270,218,0,0
83520,50,0,0,78,49694,,8,2000,1,4440,3848,807,1,6
77791,94,1,0,67,54273,,5,2009,0,2582,2734,854,1,3
45215,81,1,0,40,21573,,8,2007,0,5896,4706,964,0,4
12012,78,0,0,83,87662,,9,2018,1,2412,7689,140,0,2
55113,22,1,1,12,52712,,8,2016,1,2108,3446,936,0,0
39298,78,0,1,40,8190,,3,2008,0,9636,1714,583,0,0
83705,94,0,0,27,39119,,10,2008,0,6632,1689,757,0,9
84039,59,1,0,82,68337,,8,1995,1,344,9885,571,0,8
61089,8,1,0,14,37124,,7,1991,1,8139,8026,359,0,10
73080,96,1,0,28,17491,,2,1990,1,2800,3779,687,1,2
31501,57,0,1,67,15589,,7,2013,0,5054,6403,139,1,9
39170,54,1,1,41,54522,,10,2005,1,2427,8845,187,1,7
41000,5,0,1,8,99402,,7,1991,0,7245,4667,668,0,0
27803,8,0,1,75,93214,,7,2008,0,2798,9431,228,0,6
13910,75,1,1,80,16214,,3,2015,1,1194,2917,103,1,2
91275,17,0,1,21,86999,,6,1999,1,5497,2263,224,0,8
60018,28,1,0,64,42617,,5,1992,1,554,7137,336,1,2
3237,82,1,0,99,56257,,9,2008,1,7466,8347,202,0,10
65946,98,0,1,63,35928,,8,2015,1,5802,1095,740,1,1
84696,69,0,1,25,76100,,4,1991,1,6935,5142,541,0,6
8392,81,1,0,97,90768,,1,1998,1,5071,7075,844,0,6
29063,54,1,1,100,37116,,9,2020,1,2467,4910,294,1,1
84148,97,1,0,100,48583,,10,2005,1,9349,9814,864,0,2
67210,22,0,1,68,63246,,9,2018,1,4144,1204,613,1,0
61129,44,1,1,33,91577,,3,2008,0,8553,6798,440,0,10
63416,94,0,0,72,10070,,8,2016,1,3566,6130,141,1,8
12636,70,0,1,28,96190,,2,2019,1,9656,8846,481,0,0
70806,79,0,1,62,84562,,10,2011,1,7008,7774,310,0,1
29589,44,1,1,53,47268,,5,1999,0,4510,9146,923,1,7
14621,40,0,0,41,31633,,4,1996,0,9586,6957,633,0,7
28281,49,0,0,33,78659,,1,1998,0,8210,8529,839,1,5
1832,94,0,1,76,74108,,8,1992,1,1757,7469,937,0,10
77216,46,0,0,57,18773,,5,2007,1,578,7732,456,1,4
80909,44,0,0,37,28216,,9,2019,1,1151,6421,627,1,5
64411,88,0,0,28,7876,,5,2016,0,5730,1854,905,1,2
42490,73,0,1,20,25477,,3,2012,1,4773,3534,706,1,8
32724,84,0,0,27,85317,,4,2021,0,6354,4899,757,1,0
4502,94,0,1,90,92912,,6,2002,1,6372,8791,977,1,0
95464,28,1,0,88,91646,,7,2010,1,5369,3335,293,1,8
27541,55,1,0,75,93110,,2,1996,0,3935,87,856,1,1
42648,55,1,0,61,65569,,3,2010,1,8489,5873,533,1,1
80002,42,1,0,76,67080,,2,2015,1,5678,8046,135,1,4
99145,95,1,1,48,28897,,8,2011,0,3903,4181,852,0,10
70574,11,0,0,72,58731,,2,2016,0,4972,746,758,0,3
8096,90,1,0,27,30060,,6,1992,1,2672,3488,762,0,1
12757,15,0,1,89,87595,,7,1992,1,9361,3240,291,1,9
29480,66,1,1,77,60901,,1,2018,1,4555,7640,574,1,6
85503,42,0,1,20,44949,,8,1997,1,5317,33,488,1,3
77851,35,0,0,98,68279,,9,1999,0,5658,3181,147,0,3
35352,89,1,1,18,10826,,2,2020,0,8670,8810,471,1,6
96720,14,1,1,27,35971,,9,1994,0,9849,1645,778,1,8
6629,41,0,1,32,903,,1,2004,0,8331,9361,293,0,6
2210,29,1,1,51,16373,,7,2019,0,440,2468,202,0,4
32476,14,1,0,32,85745,,6,2006,0,7818,661,900,0,8
70837,57,1,1,35,67452,,1,2013,1,9709,5388,272,0,1
54042,17,1,1,76,59660,,6,2008,0,2160,5116,112,0,4
98939,21,0,1,13,60876,,9,2000,1,1449,4146,662,0,6
62871,76,1,0,30,94649,,1,2007,1,7769,4322,462,1,4
67959,65,0,1,3,21015,,5,2005,0,9689,5034,965,0,3
70614,38,0,1,9,23939,,10,1994,0,8522,9457,628,0,2
12877,83,0,0,64,73010,,1,2021,0,4350,2180,311,0,9
90947,75,1,0,8,48980,,3,2020,0,6379,653,595,1,10
58619,86,1,0,61,70423,,2,2014,1,7249,342,171,0,6
55617,24,1,1,55,69618,,10,2019,1,2478,1511,147,0,1
59318,7,1,0,23,57847,,1,2001,0,7247,7051,561,1,9
31505,13,0,1,6,50880,,5,1991,1,729,5519,534,1,0
4280,98,1,1,41,58746,,4,2018,1,6036,5694,117,1,9
25394,71,0,1,83,81035,,7,2019,0,7256,6823,570,1,10
8353,53,0,1,88,26753,,8,2021,0,3371,1804,561,1,3
55871,52,0,0,91,23098,,8,2000,1,678,6507,851,1,9
81440,29,1,0,50,53000,,10,2011,0,530,7022,715,1,0
32037,74,1,0,15,12406,,6,2013,1,1969,240,970,1,7
80426,15,1,1,99,24,,5,2003,0,1905,9643,137,0,6
90339,74,0,0,3,64736,,8,2007,0,4282,3627,552,0,5
86848,93,1,0,56,76229,,5,1992,1,9493,8925,224,1,1
97435,90,1,0,67,62817,,3,1990,0,2229,9850,197,1,8
28760,63,1,0,3,88425,,5,2013,1,8705,7836,681,1,7
18209,51,1,0,60,55396,,1,2017,1,6216,6588,315,1,10
628,70,1,0,75,65323,,6,2020,0,7428,2642,150,0,2
85637,43,0,0,19,11785,,9,2008,0,7098,678,946,0,3
70630,24,1,1,99,69241,,7,2012,0,2449,2510,278,1,1
32282,48,0,0,97,72866,,6,2003,1,672,2704,532,1,3
96877,77,1,0,94,77155,,1,1992,0,9944,5824,481,1,2
71673,98,0,1,28,15094,,5,2012,1,608,9691,275,1,10
48130,20,1,0,9,94092,,9,1995,1,5002,8403,187,0,9
86247,92,0,0,70,88098,,10,2021,1,9631,6981,560,1,3
56361,40,1,0,22,81491,,1,1995,0,110,3864,229,1,3
50336,11,1,1,97,10616,,10,1996,0,5190,9575,451,0,2
69440,73,1,0,80,18003,,7,2005,1,588,1062,974,0,3
58882,25,1,0,60,32960,,10,2008,0,1708,387,313,1,5
33131,42,1,1,95,415,,8,2000,1,6469,3527,758,1,3
12463,2,0,0,51,19811,,6,1990,1,9892,4415,951,0,3
3166,87,1,1,73,21566,,2,2009,1,2737,9233,820,1,5
19084,54,1,1,96,57116,,3,2002,1,5774,7169,954,1,6
22348,78,0,0,34,17454,,9,2013,1,5562,2493,327,0,2
65050,3,0,1,54,59668,,4,2003,1,5764,2640,330,0,4
29721,94,0,1,76,87271,,3,2001,0,5160,5030,136,1,6
50793,51,0,1,21,57949,,9,2015,0,4263,8736,860,1,10
68186,84,1,1,99,51178,,4,1993,0,9946,2378,229,0,8
11253,32,0,1,2,42949,,3,2017,0,8762,5573,787,1,0
41987,94,0,1,26,13554,,1,2015,0,6361,935,283,0,6
12425,17,0,0,85,9509,,5,2013,0,6387,8467,652,1,5
55434,55,1,0,97,98846,,9,2015,0,9485,3863,774,0,9
52353,13,1,0,81,70024,,6,2021,0,4645,6667,705,1,0
93918,70,1,1,80,67961,,2,2019,0,383,7585,525,1,4
64312,22,1,1,89,21240,,10,2012,0,9550,3567,268,1,2
36558,40,0,1,24,31204,,4,2004,1,3190,4409,337,0,4
68575,56,1,0,26,16160,,8,2014,0,6193,3809,811,0,7
67665,100,1,1,61,78493,,9,2004,1,2212,420,825,0,10
24415,18,1,1,79,79354,,6,2002,1,7712,8172,153,0,3
65222,63,1,1,98,34483,,3,2021,1,476,7378,637,1,7
46276,33,0,1,67,23557,,5,2004,0,9148,4860,736,0,10
71398,36,0,1,83,7116,,4,1992,1,6475,5973,138,1,6
64894,8,1,0,28,18098,,1,2002,1,8207,9981,218,0,0
50556,43,1,0,34,10459,,1,2021,0,4398,9748,666,0,6
9776,15,0,1,74,41623,,4,2002,0,2334,3108,503,0,7
96347,68,0,1,55,87676,,6,2018,1,9802,3929,682,1,9
78357,13,1,0,98,15798,,4,2016,0,2629,9034,842,1,5
2744,62,1,1,4,67276,,9,1998,0,1359,9623,475,1,9
90703,80,1,1,88,57686,,3,2014,1,7611,5407,183,1,10
57415,21,1,1,43,87484,,3,2020,1,7766,2974,260,1,0
85486,33,0,1,46,78442,,7,1993,0,4228,1406,388,0,2
90981,76,1,1,89,82475,,4,2013,1,3249,515,429,1,6
12989,47,0,0,95,84007,,4,2017,0,4646,5025,642,0,10
89561,54,1,1,92,87853,,1,1993,0,1171,1845,982,0,4
28828,63,1,1,11,27902,,8,1998,0,852,4236,507,1,1
50956,33,0,0,25,84479,,9,2008,1,3939,7465,370,0,1
13082,24,1,0,48,65999,,7,2005,1,6406,5906,892,1,3
30645,87,0,1,28,65853,,9,2011,1,7360,8340,674,0,7
87669,30,1,1,23,92149,,3,2000,0,5640,1935,520,1,8
3577,50,1,1,94,57999,,10,1993,1,1661,3944,536,0,10
92943,43,1,0,9,53873,,6,1994,1,990,6301,967,0,8
34721,80,0,0,55,47564,,3,2012,0,8493,9639,434,1,1
34764,16,0,1,80,39261,,2,2020,1,7869,9091,972,0,6
51329,27,0,0,63,37986,,4,1990,1,7702,5317,745,0,7
77198,68,0,1,76,53958,,3,2020,0,5289,6596,844,1,3
59560,21,0,0,69,31501,,10,1999,1,3889,5046,843,1,0
28561,85,0,1,11,71233,,6,1999,1,9667,9533,381,1,7
24323,65,1,1,46,49113,,10,1995,1,5226,5244,682,0,4
74383,58,0,0,14,20734,,5,1992,1,6646,9713,984,0,6
93734,17,1,1,62,29088,,4,1999,1,2504,3891,325,0,2
30342,26,0,0,91,29644,,10,2020,1,7782,3894,494,1,10
69629,20,1,1,95,48419,,8,2016,0,8397,9994,934,0,7
70494,69,1,1,98,30556,,3,2005,0,5652,6478,160,0,9
2609,84,0,1,88,33910,,10,2012,0,7248,6156,545,0,1
95610,12,1,0,28,16949,,9,2003,0,3708,7069,659,1,4
26046,6,0,0,52,7677,,6,2002,0,7397,7035,770,0,5
65309,69,0,0,27,20662,,9,1991,1,1967,8462,143,1,1
17872,82,1,0,89,40057,,2,1992,1,5328,9057,997,0,3
46735,54,1,1,28,74206,,10,2014,1,930,2111,218,1,7
50560,23,0,0,49,39164,,6,2002,0,6472,6235,800,0,5
19714,35,1,1,47,23007,,7,2016,1,839,7972,931,1,9
41132,53,1,1,53,72566,,8,2004,0,3108,107,133,1,1
47615,4,0,0,77,290,,7,2006,0,4618,339,371,1,5
16187,31,1,1,22,16768,,5,2014,1,8179,2845,587,1,1
31616,59,0,1,35,28454,,7,2008,1,4466,5674,790,1,10
6551,52,1,1,3,82888,,4,2018,0,5284,4222,267,0,10
34162,76,1,1,78,35560,,9,2018,0,9530,5520,142,1,5
23123,64,1,1,24,78425,,8,2004,1,2847,9028,497,0,8
65118,46,1,1,34,83042,,1,2001,1,6403,7699,414,1,5
52287,45,1,1,33,84580,,6,2003,1,4820,8100,422,1,8
86437,45,1,0,71,94679,,9,2011,0,5509,2903,178,1,8
53662,94,1,1,61,21744,,2,2013,1,1995,8809,766,1,5
27327,96,0,0,68,75406,,9,1994,1,8888,9168,351,1,9
13160,55,1,0,76,67551,,9,1996,1,9049,8653,567,1,0
99278,79,1,0,84,9586,,8,2016,0,3816,8870,509,0,3
8493,12,0,1,71,6909,,1,1990,0,2561,3618,758,1,3
16101,66,1,1,36,5438,,1,2013,0,1772,6971,115,0,10
1054,53,1,0,9,46200,,7,2008,1,9222,8858,516,1,2
40511,89,1,1,18,14273,,7,1996,0,8694,9598,691,1,8
62060,100,0,0,29,90952,,9,2010,0,1718,1325,629,0,9
35968,13,0,1,72,26340,,8,2010,1,4207,4629,143,1,8
89136,37,0,0,84,91205,,8,2017,0,3786,6649,678,0,9
16416,75,0,0,98,57335,,3,2012,1,9495,7347,554,0,4
92582,13,1,0,65,62542,,8,2002,1,729,907,558,0,8
91239,99,1,1,28,87820,,6,2000,1,2326,2730,113,0,10
94257,85,1,0,78,9021,,1,2011,0,7725,8624,887,1,6
6048,100,1,0,43,61339,,7,1991,0,6009,4414,244,0,4
66222,7,0,1,99,96233,,2,2001,0,6361,9076,140,1,6
7917,39,0,1,51,877,,8,2019,1,10000,3431,676,1,2
60498,78,0,1,79,48446,,7,1991,0,7002,6802,652,1,5
17635,17,1,1,20,12706,,5,2004,0,6956,963,451,0,7
56414,55,1,0,24,32319,,1,2004,0,576,9972,770,0,7
55984,92,0,1,51,35375,,3,1999,1,4997,5660,213,0,5
97184,95,0,1,60,41583,,4,2012,1,5927,8522,256,0,8
17673,92,0,0,51,30693,,10,2013,0,6748,2558,268,1,3
87561,32,0,0,34,16616,,7,1997,1,1493,3897,184,1,3
69323,36,0,1,51,30468,,4,2005,1,2795,9327,290,1,7
76373,33,0,1,32,69322,,8,1995,1,4171,6097,182,1,6
7362,14,0,0,16,13055,,1,2000,0,6445,440,631,1,7
15822,15,0,1,16,90599,,3,1995,0,1695,711,829,1,9
74688,85,0,0,73,82728,,7,2019,1,2289,4926,325,0,3
15713,12,0,0,68,32542,,10,2006,0,6405,8723,924,1,10
79092,12,1,1,78,42106,,7,1999,0,4549,7974,902,0,3
51018,88,0,1,73,52753,,3,1999,1,8565,3045,664,0,3
19039,60,0,1,63,76684,,7,2012,1,215,1894,806,0,6
68660,9,1,1,50,62454,,9,2018,0,8539,226,764,0,10
81404,69,1,0,8,39713,,5,2003,0,3559,3535,170,0,3
84825,30,0,0,68,91913,,8,2015,0,1942,3528,400,0,1
77086,55,0,1,92,27478,,5,1996,1,1357,9576,908,0,7
18834,29,0,1,34,3629,,4,2021,1,3958,1012,927,1,6
30018,49,1,1,29,14808,,3,2003,1,6324,8145,753,1,7
11351,80,0,0,99,5847,,3,1992,0,3688,9267,693,1,2
80309,44,0,1,50,40668,,9,2011,0,6134,7254,847,1,8
12983,7,1,1,19,71169,,2,2017,0,7650,956,114,0,9
31706,12,0,1,86,82841,,7,2016,1,1064,7961,246,0,6
84568,45,1,1,86,35227,,6,2021,0,6935,7273,236,1,3
77604,38,0,1,47,67056,,3,2019,0,5010,5814,335,0,9
23118,75,1,1,81,81723,,2,2012,0,8213,2582,479,0,0
52851,68,0,0,43,12881,,6,2021,1,3583,6388,145,0,6
69364,24,1,1,2,44116,,1,1992,1,9897,8681,154,0,9
53645,57,0,0,14,14088,,2,2015,0,9030,2592,885,0,7
37819,91,0,0,93,88724,,1,2020,0,1779,2138,822,0,4
61578,47,1,1,35,38455,,7,1999,1,4185,3674,812,0,7
14443,11,1,1,13,95559,,1,2000,1,5924,944,597,0,3
42469,26,0,1,77,74056,,7,2016,0,6642,3604,992,0,9
12148,71,1,0,63,72752,,7,1997,0,1751,3092,650,1,1
43552,51,0,0,70,14069,,5,2021,0,8136,590,591,1,7
88589,2,0,0,81,59791,,8,2001,1,3643,7048,201,0,9
35133,26,1,0,60,46784,,6,2005,1,5587,8954,727,0,5
38502,77,1,1,11,33167,,10,2010,1,8276,6588,407,0,9
77747,50,1,1,72,98938,,10,2014,1,4829,4204,455,0,3
28459,52,0,0,4,50114,,7,2012,1,3570,9363,318,0,6
34668,69,1,1,12,17366,,7,2002,1,3476,7549,503,1,7
64335,4,0,0,83,65939,,9,2020,0,7301,6989,802,0,1
22875,86,1,0,95,8661,,7,1994,0,6394,2119,542,0,7
42242,62,1,1,64,24809,,7,2019,1,8973,7060,683,1,1
99872,60,0,0,27,53068,,6,1992,1,1440,2261,683,0,9
51963,42,1,0,7,33917,,8,2020,0,7115,4146,312,1,9
49411,29,0,1,8,21931,,3,2002,1,3249,3056,969,0,1
37852,1,0,1,77,92714,,4,2009,0,846,3972,419,0,3
11694,95,1,1,64,80456,,6,2021,0,2573,8253,294,1,8
71593,92,0,0,34,82914,,1,2005,1,1418,4282,547,1,7
14639,94,1,0,99,45011,,8,2021,0,4267,9266,423,1,2
17723,48,1,1,82,28332,,2,2007,1,2154,471,631,0,5
88759,85,0,1,94,69450,,8,2012,1,2261,3832,156,0,7
59260,39,1,1,35,94035,,1,2018,1,1832,1087,452,0,10
25333,24,0,1,16,5799,,2,2013,0,6852,5762,622,1,1
81572,26,0,0,86,18797,,2,1995,0,7330,4461,643,0,6
89167,93,1,0,49,36323,,6,2013,1,1458,6354,924,0,10
59108,38,0,0,84,54889,,3,1992,0,3231,6000,651,1,3
76932,16,0,0,80,78108,,9,2010,0,2074,6389,236,1,10
98250,45,1,0,13,51326,,10,2002,0,6344,7783,869,1,6
55429,85,0,1,16,49044,,4,2011,1,4549,1165,130,0,9
39750,46,0,1,41,43216,,7,2012,1,7936,2091,888,0,10
92846,12,0,1,45,65980,,2,2005,1,3227,8596,135,1,1
42623,92,1,0,18,18227,,8,2019,0,2114,8455,218,1,1
26428,55,1,1,94,94645,,4,2002,0,577,3742,698,1,2
98547,4,0,1,51,61684,,2,2018,0,8356,9086,489,1,8
68391,99,0,0,10,46601,,8,2009,0,2529,2572,253,1,9
49939,91,1,1,67,61773,,10,2010,0,8910,7956,501,0,5
63822,79,0,1,30,97199,,8,2011,0,1607,4082,679,1,10
1853,49,0,0,29,55608,,4,2020,1,7001,5455,596,1,8
87908,29,1,0,99,3091,,2,2006,0,41,8008,464,0,6
50223,34,0,0,80,98357,,9,2016,0,5747,5952,839,0,3
14598,12,0,1,2,63878,,4,1990,1,6653,3037,150,0,3
27728,59,1,1,52,53450,,9,2021,1,8468,9646,890,1,2
33947,56,1,1,83,123,,9,2003,1,8462,1631,638,0,4
25802,89,0,0,63,1385,,5,2013,0,4676,130,157,1,0
71623,11,1,0,30,98669,,4,2018,0,9136,4041,531,0,6
53629,57,1,1,9,77081,,8,1992,1,2160,4764,317,0,10
79555,80,0,0,6,50025,,3,1990,0,8575,3632,413,0,0
35060,21,0,1,82,456,,4,2013,1,5150,2188,323,0,8
19298,73,0,0,4,55728,,4,2016,0,6432,5874,106,0,9
35788,33,1,1,37,93085,,3,2018,0,6969,6603,600,1,6
742,92,0,1,62,78378,,5,1992,0,2364,2212,964,1,9
4306,82,0,1,65,99578,,8,1999,1,8230,5070,840,1,8
85397,2,1,1,17,82306,,2,1996,0,5573,7401,418,1,7
19598,44,1,1,2,4434,,2,2015,0,4821,5889,772,0,9
79338,35,1,1,80,64607,,3,2014,1,1908,1927,447,0,2
919,7,1,1,23,5253,,6,1992,1,5465,3549,110,0,6
57764,85,1,1,91,92959,,4,1995,1,4558,267,442,0,9
91266,17,0,0,21,39977,,10,1992,1,7969,7278,880,1,5
7201,97,0,1,59,96126,,4,2004,1,7783,2287,299,1,5
64297,88,0,0,96,95406,,5,2004,0,8524,5460,663,0,8
21054,56,0,1,46,73635,,5,2012,0,1348,5131,142,1,3
84213,27,1,0,59,9809,,2,1997,0,7598,115,424,0,4
82928,1,1,0,70,53056,,10,2007,1,489,4502,427,1,8
17847,85,1,1,15,49213,,4,2010,0,5249,4186,782,1,1
85420,77,1,0,18,70149,,1,2013,1,8078,8273,911,0,9
58571,24,1,1,96,96365,,7,1996,1,2821,9200,845,0,4
39066,20,0,1,27,95736,,5,2001,1,9286,2855,337,1,3
76971,9,0,1,82,44184,,4,1992,1,9440,5664,477,1,2
72509,45,1,1,98,66762,,9,2015,0,6997,164,819,1,10
78498,32,1,1,99,99615,,7,1993,0,4422,338,624,0,0
67360,62,1,0,77,19166,,9,1994,1,297,8071,413,0,4
85926,3,1,1,35,22374,,4,2012,0,6592,8541,543,0,1
67302,75,1,0,37,27333,,5,2013,0,6416,3587,349,1,2
2783,95,0,1,42,33962,,5,2014,1,2993,7216,905,0,0
54096,76,1,1,81,82008,,7,2009,0,3228,6857,753,1,3
98102,41,0,0,36,12459,,8,1990,1,2931,4051,940,1,7
2065,43,1,0,81,51593,,4,2002,1,7468,1741,851,1,7
2908,99,1,1,79,72906,,1,2018,0,98,8871,690,1,2
89144,92,1,1,52,35623,,6,2002,0,243,3430,119,1,1
94196,62,1,1,25,25206,,2,1996,1,8589,5683,968,1,5
17818,61,0,1,32,86721,,5,1998,1,2631,1246,329,0,2
26050,20,0,1,48,39634,,2,1991,0,9143,4193,195,0,2
92688,17,0,0,41,73006,,4,1994,0,8919,5404,814,1,0
63304,18,1,0,81,14366,,4,1997,1,9788,6538,503,1,7
84827,9,0,1,62,52069,,3,2018,0,9239,8787,911,0,2
