SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,price
27831,92,1.0,10.0,1413,7,2788302.9
22348,52,1.0,1.0,8041,1,2243084.2
67396,67,0.0,9.0,8153,6,6744101.6
71930,76,1.0,10.0,4054,9,7197994.8
51837,34,0.0,9.0,6772,5,5187272.6
1220,83,1.0,7.0,2781,7,134474.4
85238,3,0.0,9.0,7161,10,8525952.8
20110,80,1.0,1.0,6684,4,2021327.5
90178,47,0.0,10.0,3912,2,9023404.9
2308,57,0.0,9.0,8724,0,237020.8
64783,78,1.0,6.0,9545,0,6488470.0
63345,27,0.0,5.0,1143,2,6337954.0
4802,90,1.0,3.0,1430,3,490922.8
82506,77,0.0,2.0,6232,0,8260448.9
91525,14,0.0,5.0,2029,10,9158303.2
97684,45,0.0,6.0,9593,0,9772177.6
85990,58,1.0,5.0,5020,5,8605325.9
88140,45,1.0,7.0,2056,6,8828417.1
41086,93,0.0,1.0,8914,6,4116465.7
70872,45,0.0,8.0,3053,9,7092845.3
50015,86,1.0,9.0,2347,7,5009733.8
90488,36,1.0,2.0,8591,0,9056651.2
60050,58,0.0,1.0,1814,9,6008607.2
57897,28,1.0,9.0,907,7,5792780.2
45339,38,1.0,5.0,8663,3,4541883.3
41167,51,1.0,4.0,2081,0,4121602.2
63648,42,1.0,2.0,6849,5,6373960.5
18726,53,1.0,1.0,6219,9,1876721.9
72938,11,1.0,4.0,7094,6,7299819.7
8090,17,1.0,7.0,3097,7,811168.1
20869,6,1.0,1.0,5196,8,2101176.0
20869,6,1.0,1.0,5196,8,2092339.1
20869,86,1.0,10.0,6015,6,2101176.0
20869,86,1.0,10.0,6015,6,2092339.1
57300,54,0.0,10.0,1271,6,5732956.2
19430,50,1.0,8.0,6817,5,1949922.4
22924,38,0.0,10.0,7135,5,2294397.6
50593,95,0.0,2.0,7001,0,5066402.1
69667,62,1.0,4.0,7595,4,6976846.6
54029,56,0.0,9.0,4950,5,5411241.8
82948,95,0.0,7.0,1456,8,8299141.2
4398,80,0.0,9.0,7842,2,442758.0
51781,69,1.0,10.0,2082,7,5184433.1
55671,87,0.0,9.0,88,1,5574713.0
83281,55,1.0,7.0,5013,6,8332688.5
49795,19,0.0,1.0,9604,8,4983282.3
51482,39,1.0,2.0,1822,4,5153891.4
34236,60,1.0,5.0,1344,5,3429690.2
64005,87,0.0,4.0,8597,2,6405309.4
72449,56,0.0,6.0,8038,7,7252083.3
52771,68,0.0,10.0,5214,6,5284748.6
68106,51,1.0,6.0,7549,0,6818219.0
99907,6,0.0,4.0,3353,6,9994473.9
42253,39,1.0,5.0,6739,0,4228711.8
82295,43,0.0,1.0,1048,9,8236958.5
77466,26,1.0,1.0,9820,4,7753678.9
33625,6,0.0,7.0,536,8,3367500.4
31612,18,0.0,8.0,3034,7,3164839.1
82524,50,0.0,1.0,9556,2,8259448.5
68038,54,0.0,1.0,9259,5,6807415.1
68144,88,1.0,6.0,5109,3,6825041.1
89946,39,1.0,4.0,3799,6,9002540.6
95546,26,1.0,2.0,7533,8,9565439.5
39742,30,0.0,5.0,347,9,3977539.4
210,75,0.0,5.0,5671,9,28028.0
99431,12,0.0,7.0,9915,5,9946390.1
6036,86,1.0,2.0,1128,5,610661.5
60937,34,1.0,4.0,5411,4,6099170.2
84651,74,0.0,10.0,6646,9,8469947.7
94474,84,0.0,5.0,5816,5,9455097.1
51243,74,1.0,2.0,7441,0,5134128.7
35586,81,0.0,9.0,6296,7,3570719.9
89519,5,0.0,4.0,1869,6,8957404.4
75340,98,1.0,5.0,6327,7,7545012.8
68762,88,0.0,9.0,5172,4,6887470.1
50539,81,1.0,6.0,6191,1,5063590.6
38148,67,1.0,10.0,5318,0,3824209.0
43613,23,0.0,4.0,4897,2,4364937.3
86257,56,1.0,1.0,5422,2,8638974.0
4194,4,0.0,1.0,4050,4,423479.9
70519,25,1.0,4.0,6149,8,7063851.4
55616,83,0.0,9.0,8051,3,5571452.7
57041,24,1.0,6.0,9438,10,5710382.0
39007,52,1.0,2.0,1245,8,3912800.9
27036,14,1.0,7.0,3475,3,2708288.0
90536,74,0.0,6.0,8261,9,9059110.2
97882,63,1.0,7.0,2405,4,9792988.9
35287,53,1.0,3.0,4040,4,3535222.3
91311,23,1.0,8.0,4005,8,9137559.1
60596,82,1.0,8.0,7443,10,6063866.2
73365,80,0.0,5.0,6935,7,7340329.1
55281,18,0.0,5.0,1985,9,5531300.4
42265,34,0.0,3.0,681,2,4234147.9
39595,81,1.0,6.0,2336,8,3974677.3
83790,59,0.0,10.0,7127,1,8383752.0
62977,47,1.0,10.0,5248,3,6305166.9
49810,60,1.0,1.0,5785,1,4988534.0
44782,83,1.0,9.0,9957,5,4488135.3
79066,91,0.0,10.0,4112,10,7908197.9
45091,71,1.0,3.0,2887,1,4523785.0
16063,60,0.0,8.0,532,5,1612339.6
28920,1,1.0,6.0,468,8,2901901.7
80671,65,0.0,10.0,1222,5,8068598.1
98648,30,1.0,4.0,5417,3,9875795.7
23336,38,0.0,6.0,5183,6,2336967.8
65779,99,0.0,9.0,2478,5,6583911.6
26508,7,1.0,1.0,6110,7,2663765.1
82117,58,0.0,8.0,8336,7,8217020.4
27949,59,1.0,3.0,1450,5,2803182.1
58847,40,0.0,10.0,1562,0,5886368.5
9749,85,1.0,5.0,8113,9,980609.8
1932,51,1.0,1.0,8090,8,201541.0
83358,55,1.0,2.0,3480,0,8341911.5
72006,4,0.0,7.0,8332,4,7209550.0
80394,55,0.0,2.0,3420,5,8045936.2
89169,88,1.0,6.0,69,10,8927281.1
86467,68,0.0,6.0,8000,8,8650673.4
54648,70,0.0,10.0,9549,9,5478307.3
5856,98,1.0,9.0,6431,3,598716.2
28722,7,1.0,5.0,5314,1,2881430.1
54563,76,1.0,4.0,4318,0,5461061.4
54563,76,1.0,4.0,4318,0,5458840.2
54563,2,0.0,4.0,6041,3,5461061.4
54563,2,0.0,4.0,6041,3,5458840.2
69806,14,0.0,7.0,2960,2,6986562.0
70178,27,0.0,2.0,9767,2,7025331.0
68311,63,0.0,1.0,3575,0,6836540.2
4258,51,1.0,5.0,6792,10,430099.3
67140,4,0.0,9.0,7899,3,6722509.0
14608,33,0.0,10.0,4311,3,1468435.1
61185,39,0.0,1.0,9147,9,6121085.8
1888,68,1.0,2.0,6866,4,199583.8
92130,28,1.0,10.0,1210,2,9223934.4
24516,100,0.0,1.0,9195,6,2458884.5
55727,89,1.0,4.0,5389,3,5575798.5
98924,52,0.0,4.0,559,9,9901248.1
61279,54,1.0,9.0,7949,9,6134906.3
19463,41,0.0,4.0,4766,3,1957103.6
4449,49,1.0,4.0,2631,8,451954.6
84634,7,1.0,3.0,4148,7,8473995.2
75868,84,1.0,6.0,2374,7,7591848.7
81639,62,0.0,4.0,176,6,8165695.9
49116,98,1.0,9.0,4458,3,4923159.3
29711,75,1.0,4.0,9353,6,2981766.9
93471,43,0.0,6.0,2771,5,9355268.6
42078,22,1.0,8.0,9245,5,4218276.8
83730,38,0.0,4.0,2030,9,8373982.5
93650,7,1.0,3.0,372,7,9375981.5
45125,77,1.0,2.0,6635,2,4522380.9
36987,79,1.0,8.0,2088,10,3703916.3
64425,30,0.0,6.0,9150,8,6443543.5
13601,76,0.0,10.0,8693,8,1371932.7
71595,100,0.0,9.0,6043,6,7164867.7
19440,38,1.0,10.0,861,6,1951851.0
43251,88,0.0,10.0,4900,3,4326826.1
90447,76,0.0,8.0,3130,2,9048782.9
70636,85,1.0,8.0,9214,2,7073600.1
51999,10,0.0,9.0,8565,2,5207606.7
29498,18,0.0,7.0,2823,2,2961653.8
59392,21,0.0,10.0,756,2,5944482.4
26656,89,1.0,10.0,8054,8,2681384.1
84221,47,0.0,8.0,3615,4,8426342.4
83175,86,1.0,5.0,7551,7,8330590.5
72843,47,0.0,9.0,9759,7,7288205.9
827,24,1.0,6.0,5879,9,89927.0
36690,68,1.0,4.0,187,0,3674806.4
66847,50,0.0,7.0,5936,1,6688898.1
22381,66,0.0,2.0,785,2,2245020.0
93244,20,0.0,5.0,8122,3,9328474.1
70728,92,1.0,9.0,5822,2,7079449.0
8300,93,0.0,1.0,5630,10,837253.5
16859,93,0.0,6.0,1562,3,1690521.6
71373,84,1.0,3.0,5114,1,7141743.1
52871,6,0.0,8.0,3294,2,5287746.8
4263,57,0.0,9.0,6883,9,430459.0
83742,74,1.0,5.0,6149,5,8380708.0
17505,36,1.0,4.0,2048,0,1762789.3
14050,3,0.0,1.0,2060,7,1413507.8
77370,86,0.0,4.0,9644,10,7743358.1
6791,25,0.0,7.0,867,9,680406.8
77027,44,0.0,10.0,313,8,7705249.6
98843,64,0.0,6.0,1346,1,9888362.6
94172,50,1.0,5.0,1609,8,9424252.7
66518,20,0.0,10.0,3804,10,6658518.5
27442,39,0.0,8.0,2587,10,2748800.8
49592,24,1.0,9.0,5514,10,4963740.6
89887,57,0.0,10.0,6628,7,8994730.1
12865,65,0.0,10.0,7540,5,1294048.0
33781,31,1.0,3.0,3329,2,3392580.3
40933,29,1.0,10.0,9352,9,4100223.0
81301,14,1.0,4.0,1467,2,8137029.7
67761,81,1.0,10.0,7649,2,6785841.7
20744,43,0.0,1.0,8532,2,2087930.4
65934,69,1.0,3.0,7954,7,6602264.4
50877,87,1.0,10.0,238,5,5097460.2
33055,10,0.0,3.0,2969,4,3308068.0
75572,92,1.0,10.0,9070,10,7572270.3
13914,4,1.0,1.0,5700,10,1398582.0
80604,85,0.0,8.0,2097,9,8063954.1
29613,52,1.0,10.0,498,3,2964803.2
81112,91,0.0,2.0,2507,6,8117647.5
45860,83,1.0,4.0,7015,1,4591104.9
261,48,0.0,3.0,8680,9,29996.6
68825,4,1.0,9.0,6368,3,6888057.5
26916,82,0.0,3.0,6929,2,2696491.3
46421,43,1.0,7.0,7148,8,4646143.1
59816,55,0.0,8.0,1635,10,5982821.9
11149,43,1.0,1.0,7129,2,1124971.9
71042,13,0.0,4.0,8349,7,7108064.6
11875,33,1.0,6.0,3004,9,1191250.8
63664,14,1.0,7.0,2396,0,6373958.3
57431,18,0.0,3.0,840,7,5752664.5
52078,17,0.0,6.0,8032,8,5212915.3
70757,54,0.0,2.0,5409,10,7078138.1
30556,23,0.0,1.0,2424,1,3062451.2
16809,13,0.0,10.0,152,1,1685229.8
5456,62,1.0,2.0,2073,0,557575.2
12130,10,1.0,3.0,7274,2,1222904.2
12551,24,0.0,4.0,6819,9,1257504.2
61557,89,1.0,2.0,5011,6,6163797.1
12939,55,0.0,3.0,8311,7,1298332.6
85576,83,0.0,2.0,3567,8,8558422.8
8064,33,1.0,1.0,7491,6,811290.2
50599,93,1.0,8.0,9130,5,5067362.6
53496,71,0.0,8.0,8861,2,5354040.1
86405,77,1.0,3.0,7017,10,8643680.5
18231,10,0.0,3.0,6889,9,1832629.3
76918,24,0.0,5.0,9985,8,7694890.1
40214,67,0.0,1.0,3514,7,4028553.5
94801,98,1.0,1.0,6111,5,9487999.1
20040,16,0.0,3.0,5169,1,2015414.9
49942,7,1.0,2.0,4562,4,5003821.8
52974,73,1.0,2.0,1466,3,5304662.4
62710,17,1.0,9.0,922,7,6279618.1
66389,6,1.0,8.0,2188,9,6644576.3
40619,50,1.0,1.0,2008,3,4066846.3
59738,38,0.0,8.0,1171,1,5975675.2
60842,28,1.0,9.0,2170,1,6087203.8
95875,70,1.0,8.0,455,1,9597732.8
44803,64,0.0,9.0,3098,5,4483091.0
40633,34,1.0,6.0,7459,3,4069305.2
98131,58,0.0,2.0,6208,1,9822005.2
7101,73,0.0,10.0,6768,5,715591.2
54469,53,0.0,5.0,1626,3,5455583.9
67580,11,1.0,10.0,1474,3,6765906.5
69893,70,0.0,3.0,1882,9,6991116.7
31704,62,1.0,1.0,5869,4,3174667.4
40557,64,1.0,9.0,6685,4,4061491.8
75293,31,0.0,3.0,6950,6,7535976.1
87596,67,0.0,2.0,1645,1,8772432.6
77252,86,1.0,5.0,1552,10,7730648.1
45963,28,0.0,8.0,3163,0,4607265.9
36048,57,0.0,2.0,9902,1,3614178.6
16058,46,0.0,2.0,597,7,1612601.9
50678,76,0.0,1.0,8856,8,5071621.2
34835,98,0.0,8.0,9405,4,3489669.7
80249,52,1.0,3.0,4336,1,8034277.8
93670,99,1.0,10.0,340,5,9372029.0
73734,37,0.0,9.0,6587,7,7374998.1
5058,64,1.0,7.0,6356,10,514459.0
24957,3,1.0,7.0,3309,8,2506130.5
7764,45,0.0,1.0,2621,4,777955.8
93664,34,1.0,3.0,6042,4,9371580.0
53104,91,1.0,2.0,7198,9,5314198.6
57990,26,1.0,7.0,8002,0,5802883.2
84308,40,0.0,5.0,206,0,8433276.5
48559,58,0.0,6.0,4363,9,4864445.8
59971,45,0.0,5.0,9751,4,6000649.8
45524,90,1.0,5.0,8585,9,4562413.3
45524,90,1.0,5.0,8585,9,4557896.3
45524,64,1.0,6.0,3982,2,4562413.3
45524,64,1.0,6.0,3982,2,4557896.3
18844,88,0.0,7.0,7871,4,1887200.6
61141,97,0.0,4.0,3713,5,6121399.7
21261,50,1.0,9.0,4990,3,2131594.8
95602,86,0.0,4.0,7928,6,9566578.8
8708,96,1.0,4.0,4204,9,879427.7
91342,52,0.0,8.0,4072,3,9143600.9
7789,28,1.0,7.0,1004,7,784603.8
56726,12,1.0,8.0,2609,8,5683041.8
40784,49,0.0,3.0,9581,9,4085952.8
9448,58,1.0,4.0,3320,8,952004.0
6570,80,1.0,5.0,7031,6,667714.0
23213,89,0.0,8.0,3732,6,2327859.8
26444,43,1.0,10.0,6541,9,2649524.7
23320,96,0.0,6.0,90,6,2337805.3
92782,26,1.0,10.0,2000,5,9287161.0
86163,4,0.0,9.0,8276,0,8621912.0
10128,44,1.0,3.0,9622,3,1021009.4
9861,87,0.0,6.0,7211,1,990552.0
70435,46,0.0,10.0,1776,8,7048486.3
67843,60,0.0,4.0,9284,0,6786741.8
2871,83,1.0,4.0,733,9,298537.8
9008,42,1.0,6.0,8978,4,907736.9
40037,5,0.0,6.0,9128,9,4012108.5
11260,75,0.0,9.0,4289,6,1131709.8
41212,31,0.0,5.0,7409,0,4128709.3
91743,28,0.0,5.0,2238,2,9181611.0
45738,30,1.0,10.0,5641,8,4583032.1
636,47,0.0,3.0,2053,8,73625.1
11646,40,0.0,10.0,5191,2,1169371.7
5620,94,0.0,4.0,8570,10,566525.6
19373,99,1.0,4.0,2438,3,1949240.7
32794,97,0.0,3.0,8511,2,3279960.6
28373,73,0.0,2.0,8121,6,2842729.3
89823,82,1.0,7.0,4287,10,8987070.2
64533,32,0.0,7.0,9485,8,6454096.0
17515,12,0.0,8.0,1371,0,1754203.2
24040,90,0.0,8.0,6578,10,2412253.5
48289,68,1.0,7.0,4008,0,4835241.5
20401,88,1.0,8.0,3330,1,2047409.4
6009,55,0.0,7.0,1084,9,610176.9
65886,71,1.0,8.0,9089,4,6592196.2
79096,79,1.0,7.0,5657,8,7917449.5
95098,30,0.0,9.0,1344,2,9510300.2
54336,38,1.0,9.0,3632,7,5442172.5
85300,98,1.0,9.0,6687,3,8536653.2
40906,58,0.0,9.0,4328,9,4094554.8
82585,80,0.0,1.0,7812,0,8265084.4
73021,10,1.0,2.0,7767,4,7311448.2
57044,25,0.0,6.0,2443,4,5713004.2
57044,25,0.0,6.0,2443,4,5710088.1
57044,87,0.0,5.0,4984,10,5713004.2
57044,87,0.0,5.0,4984,10,5710088.1
78882,100,1.0,8.0,5019,6,7893540.4
56013,46,1.0,6.0,6739,8,5611203.0
60863,52,0.0,5.0,9663,4,6091262.5
83520,39,0.0,10.0,8127,2,8359050.2
71848,86,0.0,2.0,5290,2,7189666.7
69067,37,1.0,7.0,2341,4,6911055.0
79653,4,0.0,1.0,989,7,7972109.3
16977,46,1.0,6.0,4081,6,1706568.9
13594,8,0.0,1.0,4420,9,1365330.9
4711,98,0.0,5.0,6629,0,478449.7
89124,33,0.0,3.0,274,10,8919357.3
62599,8,0.0,10.0,2077,0,6268809.2
74572,74,1.0,9.0,8373,4,7463538.3
56197,81,0.0,2.0,3488,1,5625138.6
66687,95,1.0,10.0,5983,4,6675401.0
47519,8,1.0,10.0,5881,9,4759722.6
21581,26,0.0,6.0,6450,0,2166100.7
16956,25,0.0,6.0,3480,7,1705161.8
56148,84,0.0,4.0,3388,8,5617858.7
85429,20,0.0,8.0,330,3,8546147.4
84058,64,0.0,7.0,6626,2,8415755.4
18604,63,0.0,10.0,7979,4,1861172.3
90179,27,0.0,7.0,3873,9,9023038.9
60135,62,1.0,1.0,3658,5,6024974.1
45506,87,0.0,1.0,4245,9,4556396.6
95730,43,1.0,8.0,1868,9,9583824.1
51121,83,1.0,8.0,8858,9,5123563.7
9629,14,1.0,3.0,3082,8,968526.4
39239,29,0.0,2.0,643,10,3933198.2
58917,83,1.0,1.0,9582,0,5898396.6
46921,77,1.0,6.0,5074,10,4697734.1
65555,94,1.0,5.0,3287,0,6565694.1
2355,94,0.0,9.0,9771,1,246001.0
21851,93,0.0,3.0,8377,2,2188090.4
19677,43,1.0,8.0,3919,8,1979423.0
39661,59,0.0,9.0,6989,3,3974103.0
20967,33,1.0,9.0,2135,4,2108465.5
9057,34,0.0,8.0,9325,8,906900.7
46301,51,1.0,2.0,3841,9,4637166.8
92238,44,1.0,1.0,8131,1,9237221.8
41880,55,0.0,5.0,4688,2,4192229.4
44459,50,1.0,5.0,9955,7,4452340.4
10821,73,0.0,2.0,6153,8,1086242.8
24560,68,0.0,8.0,2701,6,2457903.9
864,17,1.0,2.0,9941,9,89905.9
23212,2,1.0,2.0,2040,8,2327333.5
31459,86,1.0,9.0,2201,0,3155046.5
80206,28,0.0,4.0,6153,10,8027224.4
48926,54,1.0,3.0,1472,3,4896578.0
9109,76,1.0,9.0,7919,8,923884.7
48403,62,0.0,9.0,9954,10,4841127.6
12011,74,1.0,10.0,5131,1,1208645.8
6470,57,1.0,8.0,8794,6,656687.2
55872,56,0.0,10.0,9861,8,5591474.8
37213,79,0.0,9.0,8253,2,3734467.6
55851,3,1.0,3.0,660,9,5592415.4
48395,65,0.0,6.0,1440,4,4845798.1
27946,86,1.0,3.0,9240,9,2797128.9
12066,49,0.0,7.0,4275,8,1207916.2
59109,45,0.0,5.0,5507,0,5914617.3
57801,64,1.0,6.0,1537,0,5787838.9
1448,85,0.0,7.0,6270,8,154560.0
40571,8,0.0,9.0,7710,8,4058935.4
85030,1,1.0,5.0,476,4,8509868.9
26690,37,1.0,6.0,8297,4,2677484.6
77591,36,1.0,7.0,7509,1,7767753.2
10109,6,0.0,7.0,590,10,1018391.0
3712,89,1.0,4.0,1872,8,378944.0
61485,74,0.0,9.0,6422,7,6150376.8
39818,4,1.0,5.0,7389,2,3990192.9
24064,79,1.0,1.0,3969,8,2414680.5
76818,13,0.0,9.0,4981,9,7688569.6
96767,62,0.0,4.0,8145,5,9680781.7
7184,30,1.0,1.0,4164,7,724159.8
63062,60,0.0,8.0,5307,2,6307914.3
33793,63,1.0,4.0,4010,5,3386082.0
9223,50,0.0,10.0,7970,9,927886.6
1513,95,0.0,9.0,8951,10,155010.2
89008,84,1.0,9.0,6566,1,8911947.5
4803,42,0.0,6.0,8347,9,485590.6
64128,36,1.0,10.0,9542,0,6418143.9
47956,61,0.0,10.0,3972,1,4800729.6
96915,20,1.0,10.0,8097,7,9695754.0
98025,98,1.0,1.0,655,4,9813291.5
95148,52,0.0,10.0,779,10,9522550.8
93283,87,0.0,7.0,7580,9,9333627.6
80837,82,1.0,4.0,8853,1,8089906.3
64869,79,1.0,8.0,6804,4,6492457.6
44750,96,0.0,5.0,1252,3,4479097.8
40934,51,0.0,9.0,185,7,4096884.8
32951,20,1.0,1.0,8965,0,3300626.2
99552,28,1.0,1.0,1127,6,9964331.3
62093,12,0.0,2.0,7699,2,6222279.4
72445,92,1.0,1.0,3261,0,7249734.3
65494,74,1.0,4.0,4672,0,6562471.4
11084,97,0.0,7.0,9633,2,1113370.8
81974,86,1.0,2.0,335,1,8207704.3
81262,32,1.0,10.0,1876,10,8132826.1
78453,28,1.0,5.0,8873,7,7859262.7
5598,10,0.0,6.0,1570,0,562211.4
58852,48,1.0,6.0,7657,2,5892490.2
32389,73,1.0,2.0,5764,5,3247575.7
57798,52,0.0,1.0,7750,7,5783464.7
45947,16,0.0,7.0,4894,5,4595814.9
74390,42,1.0,1.0,9971,10,7441689.3
56711,54,0.0,10.0,9701,6,5673734.4
10048,75,0.0,3.0,4166,1,1006643.1
68783,15,0.0,10.0,2439,9,6885739.4
27586,100,0.0,5.0,6567,8,2762137.1
74190,42,1.0,3.0,4927,1,7425893.7
77724,78,0.0,2.0,6918,10,7779385.5
78851,24,0.0,9.0,1703,4,7891785.8
88521,38,1.0,1.0,6632,1,8857964.8
72527,14,1.0,6.0,9541,7,7256618.5
10987,48,1.0,8.0,4559,0,1106231.7
81531,57,0.0,1.0,9969,2,8158198.0
67870,60,1.0,3.0,9990,4,6793060.7
68738,8,0.0,4.0,3502,4,6884205.0
48452,5,1.0,1.0,1905,10,4853030.7
51040,60,0.0,4.0,1439,6,5107385.6
71549,58,1.0,9.0,1075,9,7163168.6
60828,73,0.0,5.0,3870,6,6089951.8
26861,69,0.0,9.0,7748,2,2687627.3
43278,23,1.0,9.0,7900,8,4340381.1
41494,32,0.0,4.0,8833,4,4155958.7
27881,8,0.0,8.0,434,3,2797847.5
8114,86,0.0,8.0,8257,3,817743.7
92373,79,0.0,8.0,2939,5,9247617.6
95337,63,1.0,7.0,2692,6,9543247.7
5246,49,1.0,8.0,4370,6,532545.8
52337,42,1.0,2.0,9520,7,5243778.9
14894,65,0.0,6.0,9098,0,1495322.8
87840,77,0.0,9.0,4830,2,8785859.3
47765,15,0.0,5.0,5280,10,4781324.7
99510,58,0.0,2.0,2390,7,9951800.2
21364,73,1.0,1.0,6597,3,2145401.6
58774,62,0.0,3.0,2486,4,5884531.1
80922,7,1.0,8.0,7940,1,8105660.2
62302,41,0.0,2.0,9157,4,6239702.0
98032,81,1.0,5.0,4546,10,9812466.9
42363,31,0.0,2.0,1581,2,4238826.0
21536,48,1.0,10.0,3477,5,2165059.6
86732,35,0.0,1.0,262,10,8680037.6
49305,80,0.0,1.0,3793,4,4939975.6
48820,57,1.0,4.0,5536,1,4890832.7
23407,51,0.0,9.0,9552,1,2350099.7
14611,94,0.0,3.0,2658,3,1468749.4
17368,92,1.0,8.0,8875,9,1745031.1
77927,11,0.0,8.0,3303,9,7796739.1
71436,8,1.0,8.0,8038,3,7149795.4
82643,84,0.0,2.0,3740,5,8274608.3
65273,91,0.0,9.0,6156,8,6533559.9
58871,78,0.0,3.0,6584,8,5893000.0
93506,86,1.0,5.0,6615,1,9355304.4
81600,46,1.0,2.0,591,2,8163638.8
12716,25,1.0,4.0,583,8,1278601.2
46422,24,1.0,9.0,3137,7,4645311.6
18106,34,0.0,9.0,8839,9,1813621.5
22390,85,0.0,3.0,2202,1,2242019.1
64982,47,1.0,6.0,1875,9,6501591.2
6824,44,1.0,7.0,5044,5,690852.0
69942,67,0.0,6.0,5226,9,7000444.8
28247,72,0.0,8.0,9261,5,2837586.6
83564,20,1.0,5.0,9908,2,8366616.0
86720,7,1.0,2.0,6521,0,8676437.9
78993,50,1.0,8.0,6177,2,7905911.7
19537,61,0.0,2.0,275,5,1960626.0
81330,81,0.0,1.0,8696,5,8134552.6
55115,87,1.0,6.0,8257,1,5522593.9
83615,21,1.0,6.0,4165,4,8367434.1
24176,76,0.0,3.0,1169,4,2424926.0
87186,13,0.0,2.0,1871,1,8725843.6
76718,1,1.0,7.0,515,10,7678291.3
34686,70,1.0,5.0,4368,1,3478751.8
1372,85,1.0,9.0,1810,2,141991.4
85391,4,1.0,2.0,5070,6,8547440.7
88190,11,1.0,1.0,3454,6,8825664.0
29465,89,0.0,9.0,2890,4,2948873.0
36475,64,0.0,7.0,3503,6,3653259.0
14807,30,1.0,7.0,7417,0,1488467.6
13176,82,1.0,4.0,1827,3,1326833.6
13176,82,1.0,4.0,1827,3,1326496.7
13176,45,1.0,2.0,9969,10,1326833.6
13176,45,1.0,2.0,9969,10,1326496.7
33747,44,0.0,4.0,3180,9,3379216.1
72586,63,0.0,9.0,8280,7,7260767.7
6040,45,1.0,9.0,3177,6,611596.5
17791,36,0.0,7.0,9947,7,1786416.6
37542,93,1.0,9.0,992,7,3760359.4
4991,77,1.0,7.0,1158,10,510147.0
35375,18,1.0,9.0,4366,8,3547723.1
68760,86,0.0,5.0,9786,7,6886258.9
43667,43,1.0,4.0,6224,3,4376408.3
28472,63,0.0,2.0,3264,2,2857049.8
45916,93,1.0,5.0,5252,8,4603170.9
39110,18,0.0,2.0,1501,2,3915015.8
88828,41,0.0,10.0,270,0,8887849.4
37875,69,0.0,3.0,5929,1,3791076.6
33709,31,1.0,5.0,4990,5,3378877.7
4574,33,1.0,4.0,3909,6,463922.2
38713,80,1.0,4.0,1190,7,3888712.8
48796,18,0.0,7.0,4910,5,4884112.8
98350,34,1.0,5.0,1770,10,9843345.2
5675,18,1.0,9.0,7864,9,570150.4
13079,78,0.0,5.0,319,1,1312452.1
80282,22,1.0,2.0,9713,0,8034878.4
27842,72,1.0,9.0,9958,2,2797107.1
94351,99,1.0,1.0,9952,0,9442916.8
12903,19,1.0,2.0,7347,4,1297674.5
85474,25,1.0,7.0,2624,6,8552671.8
48033,41,1.0,6.0,7266,9,4807525.4
13344,21,0.0,1.0,8890,4,1342649.1
86663,61,0.0,2.0,2673,0,8667440.2
22387,3,1.0,6.0,6297,9,2243743.8
44247,62,0.0,2.0,7844,4,4426084.2
35226,80,1.0,2.0,7781,8,3527233.2
70293,99,0.0,1.0,175,8,7035614.1
94396,45,0.0,4.0,7940,9,9443018.4
14948,45,0.0,4.0,7119,9,1505852.1
82610,82,1.0,7.0,2911,0,8265361.1
89173,61,0.0,5.0,7359,10,8921642.9
48805,64,0.0,8.0,5272,9,4888277.2
50077,66,0.0,10.0,514,7,5009343.6
32616,60,0.0,1.0,3692,6,3266801.3
2750,72,1.0,1.0,1742,1,287478.8
27532,75,1.0,10.0,7159,9,2763972.6
44924,95,0.0,4.0,1613,0,4493620.0
23378,13,1.0,2.0,9662,2,2344668.6
64441,22,1.0,10.0,1368,2,6448195.1
74760,36,1.0,8.0,8641,3,7486764.1
70794,39,0.0,10.0,1534,8,7084340.4
44528,50,1.0,5.0,8417,3,4457099.5
58628,97,1.0,1.0,5162,0,5868912.1
45692,12,0.0,10.0,9956,2,4572466.1
67417,68,0.0,2.0,2071,8,6743688.0
68731,83,1.0,3.0,3574,6,6879026.5
81573,1,1.0,6.0,5478,6,8164179.6
15859,70,0.0,3.0,1653,2,1591965.8
34071,52,1.0,1.0,8063,7,3416473.5
82131,3,1.0,7.0,4359,5,8222305.2
2695,30,1.0,6.0,2990,8,275276.6
51891,91,0.0,10.0,491,4,5189836.8
31785,14,1.0,2.0,210,4,3187741.6
81147,38,0.0,3.0,1721,9,8119401.6
13024,96,1.0,10.0,4994,5,1309075.7
35160,8,1.0,4.0,1849,10,3527556.4
56284,58,1.0,10.0,8390,6,5632964.9
1095,33,0.0,1.0,4561,5,112264.3
60250,79,1.0,1.0,899,2,6031090.9
49114,13,1.0,5.0,1882,3,4919199.5
66289,69,1.0,5.0,2695,2,6635346.0
62940,35,0.0,6.0,5532,0,6299150.1
90220,93,0.0,10.0,2673,5,9025281.4
13984,6,0.0,10.0,9837,1,1402812.2
27961,60,0.0,6.0,9576,1,2797091.9
90626,81,0.0,10.0,7829,5,9064610.7
59735,27,0.0,6.0,5441,0,5984019.9
75841,89,0.0,10.0,2552,1,7594188.6
15417,55,0.0,8.0,2186,10,1549279.2
41381,16,0.0,6.0,2180,4,4142103.6
45301,37,1.0,5.0,997,8,4535094.1
8305,57,0.0,9.0,1343,9,832871.4
